Entity,Code,Date,Daily confirmed cases (cases)
Andorra,AND,"Jun 3, 2020",79
Andorra,AND,"Jun 4, 2020",7
Andorra,AND,"Jun 5, 2020",1
Andorra,AND,"Jun 6, 2020",0
Andorra,AND,"Jun 7, 2020",0
Andorra,AND,"Jun 8, 2020",0
Andorra,AND,"Jun 9, 2020",0
Andorra,AND,"Jun 10, 2020",0
Andorra,AND,"Jun 11, 2020",0
Andorra,AND,"Jun 12, 2020",0
Andorra,AND,"Jun 13, 2020",1
Andorra,AND,"Jun 14, 2020",0
Andorra,AND,"Jun 15, 2020",0
Angola,AGO,"Mar 22, 2020",2
Angola,AGO,"Mar 23, 2020",0
Angola,AGO,"Mar 24, 2020",0
Angola,AGO,"Mar 25, 2020",0
Angola,AGO,"Mar 26, 2020",0
Angola,AGO,"Mar 27, 2020",1
Angola,AGO,"Mar 28, 2020",1
Angola,AGO,"Mar 29, 2020",0
Angola,AGO,"Mar 30, 2020",3
Angola,AGO,"Mar 31, 2020",0
Angola,AGO,"Apr 1, 2020",0
Angola,AGO,"Apr 2, 2020",1
Angola,AGO,"Apr 3, 2020",0
Angola,AGO,"Apr 4, 2020",0
Angola,AGO,"Apr 5, 2020",2
Angola,AGO,"Apr 6, 2020",4
Angola,AGO,"Apr 7, 2020",2
Angola,AGO,"Apr 8, 2020",1
Angola,AGO,"Apr 9, 2020",2
Angola,AGO,"Apr 10, 2020",0
Angola,AGO,"Apr 11, 2020",0
Angola,AGO,"Apr 12, 2020",0
Angola,AGO,"Apr 13, 2020",0
Angola,AGO,"Apr 14, 2020",0
Angola,AGO,"Apr 15, 2020",0
Angola,AGO,"Apr 16, 2020",0
Angola,AGO,"Apr 17, 2020",0
Angola,AGO,"Apr 18, 2020",0
Angola,AGO,"Apr 19, 2020",5
Angola,AGO,"Apr 20, 2020",0
Angola,AGO,"Apr 21, 2020",0
Angola,AGO,"Apr 22, 2020",0
Angola,AGO,"Apr 23, 2020",0
Angola,AGO,"Apr 24, 2020",1
Angola,AGO,"Apr 25, 2020",0
Angola,AGO,"Apr 26, 2020",0
Angola,AGO,"Apr 27, 2020",1
Angola,AGO,"Apr 28, 2020",1
Angola,AGO,"Apr 29, 2020",0
Angola,AGO,"Apr 30, 2020",0
Angola,AGO,"May 1, 2020",0
Angola,AGO,"May 2, 2020",2
Angola,AGO,"May 3, 2020",6
Angola,AGO,"May 4, 2020",0
Angola,AGO,"May 5, 2020",0
Angola,AGO,"May 6, 2020",1
Angola,AGO,"May 7, 2020",0
Angola,AGO,"May 8, 2020",0
Angola,AGO,"May 9, 2020",7
Angola,AGO,"May 10, 2020",0
Angola,AGO,"May 11, 2020",2
Angola,AGO,"May 12, 2020",0
Angola,AGO,"May 13, 2020",0
Angola,AGO,"May 14, 2020",0
Angola,AGO,"May 15, 2020",3
Angola,AGO,"May 16, 2020",0
Angola,AGO,"May 17, 2020",0
Angola,AGO,"May 18, 2020",0
Angola,AGO,"May 19, 2020",0
Angola,AGO,"May 20, 2020",2
Angola,AGO,"May 21, 2020",2
Angola,AGO,"May 22, 2020",6
Angola,AGO,"May 23, 2020",2
Angola,AGO,"May 24, 2020",0
Angola,AGO,"May 25, 2020",9
Angola,AGO,"May 26, 2020",0
Angola,AGO,"May 27, 2020",2
Angola,AGO,"May 28, 2020",0
Angola,AGO,"May 29, 2020",2
Angola,AGO,"May 30, 2020",4
Angola,AGO,"May 31, 2020",7
Angola,AGO,"Jun 1, 2020",2
Angola,AGO,"Jun 2, 2020",0
Angola,AGO,"Jun 3, 2020",0
Angola,AGO,"Jun 4, 2020",0
Angola,AGO,"Jun 5, 2020",0
Angola,AGO,"Jun 6, 2020",0
Angola,AGO,"Jun 7, 2020",0
Angola,AGO,"Jun 8, 2020",5
Angola,AGO,"Jun 9, 2020",1
Angola,AGO,"Jun 10, 2020",4
Angola,AGO,"Jun 11, 2020",17
Angola,AGO,"Jun 12, 2020",5
Angola,AGO,"Jun 13, 2020",12
Angola,AGO,"Jun 14, 2020",8
Angola,AGO,"Jun 15, 2020",2
Anguilla,AIA,"Mar 27, 2020",2
Anguilla,AIA,"Mar 28, 2020",0
Anguilla,AIA,"Mar 29, 2020",0
Anguilla,AIA,"Mar 30, 2020",0
Anguilla,AIA,"Mar 31, 2020",0
Anguilla,AIA,"Apr 1, 2020",0
Anguilla,AIA,"Apr 2, 2020",0
Anguilla,AIA,"Apr 3, 2020",1
Anguilla,AIA,"Apr 4, 2020",0
Anguilla,AIA,"Apr 5, 2020",0
Anguilla,AIA,"Apr 6, 2020",0
Anguilla,AIA,"Apr 7, 2020",0
Anguilla,AIA,"Apr 8, 2020",0
Anguilla,AIA,"Apr 9, 2020",0
Anguilla,AIA,"Apr 10, 2020",0
Anguilla,AIA,"Apr 11, 2020",0
Anguilla,AIA,"Apr 12, 2020",0
Anguilla,AIA,"Apr 13, 2020",0
Anguilla,AIA,"Apr 14, 2020",0
Anguilla,AIA,"Apr 15, 2020",0
Anguilla,AIA,"Apr 16, 2020",0
Anguilla,AIA,"Apr 17, 2020",0
Anguilla,AIA,"Apr 18, 2020",0
Anguilla,AIA,"Apr 19, 2020",0
Anguilla,AIA,"Apr 20, 2020",0
Anguilla,AIA,"Apr 21, 2020",0
Anguilla,AIA,"Apr 22, 2020",0
Anguilla,AIA,"Apr 23, 2020",0
Anguilla,AIA,"Apr 24, 2020",0
Anguilla,AIA,"Apr 25, 2020",0
Anguilla,AIA,"Apr 26, 2020",0
Anguilla,AIA,"Apr 27, 2020",0
Anguilla,AIA,"Apr 28, 2020",0
Anguilla,AIA,"Apr 29, 2020",0
Anguilla,AIA,"Apr 30, 2020",0
Anguilla,AIA,"May 1, 2020",0
Anguilla,AIA,"May 2, 2020",0
Anguilla,AIA,"May 3, 2020",0
Anguilla,AIA,"May 4, 2020",0
Anguilla,AIA,"May 5, 2020",0
Anguilla,AIA,"May 6, 2020",0
Anguilla,AIA,"May 7, 2020",0
Anguilla,AIA,"May 8, 2020",0
Anguilla,AIA,"May 9, 2020",0
Anguilla,AIA,"May 10, 2020",0
Anguilla,AIA,"May 11, 2020",0
Anguilla,AIA,"May 12, 2020",0
Anguilla,AIA,"May 13, 2020",0
Anguilla,AIA,"May 14, 2020",0
Anguilla,AIA,"May 15, 2020",0
Anguilla,AIA,"May 16, 2020",0
Anguilla,AIA,"May 17, 2020",0
Anguilla,AIA,"May 18, 2020",0
Anguilla,AIA,"May 19, 2020",0
Anguilla,AIA,"May 20, 2020",0
Anguilla,AIA,"May 21, 2020",0
Anguilla,AIA,"May 22, 2020",0
Anguilla,AIA,"May 23, 2020",0
Anguilla,AIA,"May 24, 2020",0
Anguilla,AIA,"May 25, 2020",0
Anguilla,AIA,"May 26, 2020",0
Anguilla,AIA,"May 27, 2020",0
Anguilla,AIA,"May 28, 2020",0
Anguilla,AIA,"May 29, 2020",0
Anguilla,AIA,"May 30, 2020",0
Anguilla,AIA,"May 31, 2020",0
Anguilla,AIA,"Jun 1, 2020",0
Anguilla,AIA,"Jun 2, 2020",0
Anguilla,AIA,"Jun 3, 2020",0
Anguilla,AIA,"Jun 4, 2020",0
Anguilla,AIA,"Jun 5, 2020",0
Anguilla,AIA,"Jun 6, 2020",0
Anguilla,AIA,"Jun 7, 2020",0
Anguilla,AIA,"Jun 8, 2020",0
Anguilla,AIA,"Jun 9, 2020",0
Anguilla,AIA,"Jun 10, 2020",0
Anguilla,AIA,"Jun 11, 2020",0
Anguilla,AIA,"Jun 12, 2020",0
Anguilla,AIA,"Jun 13, 2020",0
Anguilla,AIA,"Jun 14, 2020",0
Anguilla,AIA,"Jun 15, 2020",0
Antigua and Barbuda,ATG,"Mar 15, 2020",1
Antigua and Barbuda,ATG,"Mar 21, 2020",0
Antigua and Barbuda,ATG,"Mar 22, 2020",0
Antigua and Barbuda,ATG,"Mar 23, 2020",0
Antigua and Barbuda,ATG,"Mar 24, 2020",0
Antigua and Barbuda,ATG,"Mar 25, 2020",2
Antigua and Barbuda,ATG,"Mar 26, 2020",0
Antigua and Barbuda,ATG,"Mar 27, 2020",4
Antigua and Barbuda,ATG,"Mar 28, 2020",0
Antigua and Barbuda,ATG,"Mar 29, 2020",0
Antigua and Barbuda,ATG,"Mar 30, 2020",0
Antigua and Barbuda,ATG,"Mar 31, 2020",0
Antigua and Barbuda,ATG,"Apr 1, 2020",0
Antigua and Barbuda,ATG,"Apr 2, 2020",0
Antigua and Barbuda,ATG,"Apr 3, 2020",2
Antigua and Barbuda,ATG,"Apr 4, 2020",6
Antigua and Barbuda,ATG,"Apr 5, 2020",0
Antigua and Barbuda,ATG,"Apr 6, 2020",0
Antigua and Barbuda,ATG,"Apr 7, 2020",0
Antigua and Barbuda,ATG,"Apr 8, 2020",0
Antigua and Barbuda,ATG,"Apr 9, 2020",0
Antigua and Barbuda,ATG,"Apr 10, 2020",4
Antigua and Barbuda,ATG,"Apr 11, 2020",2
Antigua and Barbuda,ATG,"Apr 12, 2020",0
Antigua and Barbuda,ATG,"Apr 13, 2020",0
Antigua and Barbuda,ATG,"Apr 14, 2020",2
Antigua and Barbuda,ATG,"Apr 15, 2020",0
Antigua and Barbuda,ATG,"Apr 16, 2020",0
Antigua and Barbuda,ATG,"Apr 17, 2020",0
Antigua and Barbuda,ATG,"Apr 18, 2020",0
Antigua and Barbuda,ATG,"Apr 19, 2020",0
Antigua and Barbuda,ATG,"Apr 20, 2020",0
Antigua and Barbuda,ATG,"Apr 21, 2020",0
Antigua and Barbuda,ATG,"Apr 22, 2020",1
Antigua and Barbuda,ATG,"Apr 23, 2020",0
Antigua and Barbuda,ATG,"Apr 24, 2020",0
Antigua and Barbuda,ATG,"Apr 25, 2020",0
Antigua and Barbuda,ATG,"Apr 26, 2020",0
Antigua and Barbuda,ATG,"Apr 27, 2020",0
Antigua and Barbuda,ATG,"Apr 28, 2020",0
Antigua and Barbuda,ATG,"Apr 29, 2020",0
Antigua and Barbuda,ATG,"Apr 30, 2020",0
Antigua and Barbuda,ATG,"May 1, 2020",0
Antigua and Barbuda,ATG,"May 2, 2020",1
Antigua and Barbuda,ATG,"May 3, 2020",0
Antigua and Barbuda,ATG,"May 4, 2020",0
Antigua and Barbuda,ATG,"May 5, 2020",0
Antigua and Barbuda,ATG,"May 6, 2020",0
Antigua and Barbuda,ATG,"May 7, 2020",0
Antigua and Barbuda,ATG,"May 8, 2020",0
Antigua and Barbuda,ATG,"May 9, 2020",0
Antigua and Barbuda,ATG,"May 10, 2020",0
Antigua and Barbuda,ATG,"May 11, 2020",0
Antigua and Barbuda,ATG,"May 12, 2020",0
Antigua and Barbuda,ATG,"May 13, 2020",0
Antigua and Barbuda,ATG,"May 14, 2020",0
Antigua and Barbuda,ATG,"May 15, 2020",0
Antigua and Barbuda,ATG,"May 16, 2020",0
Antigua and Barbuda,ATG,"May 17, 2020",0
Antigua and Barbuda,ATG,"May 18, 2020",0
Antigua and Barbuda,ATG,"May 19, 2020",0
Antigua and Barbuda,ATG,"May 20, 2020",0
Antigua and Barbuda,ATG,"May 21, 2020",0
Antigua and Barbuda,ATG,"May 22, 2020",0
Antigua and Barbuda,ATG,"May 23, 2020",0
Antigua and Barbuda,ATG,"May 24, 2020",0
Antigua and Barbuda,ATG,"May 25, 2020",0
Antigua and Barbuda,ATG,"May 26, 2020",0
Antigua and Barbuda,ATG,"May 27, 2020",0
Antigua and Barbuda,ATG,"May 28, 2020",0
Antigua and Barbuda,ATG,"May 29, 2020",0
Antigua and Barbuda,ATG,"May 30, 2020",0
Antigua and Barbuda,ATG,"May 31, 2020",0
Antigua and Barbuda,ATG,"Jun 1, 2020",0
Antigua and Barbuda,ATG,"Jun 2, 2020",0
Antigua and Barbuda,ATG,"Jun 3, 2020",0
Antigua and Barbuda,ATG,"Jun 4, 2020",1
Antigua and Barbuda,ATG,"Jun 5, 2020",0
Antigua and Barbuda,ATG,"Jun 6, 2020",0
Antigua and Barbuda,ATG,"Jun 7, 2020",0
Antigua and Barbuda,ATG,"Jun 8, 2020",0
Antigua and Barbuda,ATG,"Jun 9, 2020",0
Antigua and Barbuda,ATG,"Jun 10, 2020",0
Antigua and Barbuda,ATG,"Jun 11, 2020",0
Antigua and Barbuda,ATG,"Jun 12, 2020",0
Antigua and Barbuda,ATG,"Jun 13, 2020",0
Antigua and Barbuda,ATG,"Jun 14, 2020",0
Antigua and Barbuda,ATG,"Jun 15, 2020",0
Argentina,ARG,"Mar 4, 2020",1
Argentina,ARG,"Mar 6, 2020",1
Argentina,ARG,"Mar 7, 2020",6
Argentina,ARG,"Mar 8, 2020",1
Argentina,ARG,"Mar 9, 2020",3
Argentina,ARG,"Mar 11, 2020",7
Argentina,ARG,"Mar 13, 2020",12
Argentina,ARG,"Mar 14, 2020",3
Argentina,ARG,"Mar 15, 2020",11
Argentina,ARG,"Mar 16, 2020",11
Argentina,ARG,"Mar 17, 2020",9
Argentina,ARG,"Mar 18, 2020",14
Argentina,ARG,"Mar 19, 2020",18
Argentina,ARG,"Mar 20, 2020",31
Argentina,ARG,"Mar 21, 2020",30
Argentina,ARG,"Mar 22, 2020",67
Argentina,ARG,"Mar 23, 2020",41
Argentina,ARG,"Mar 24, 2020",35
Argentina,ARG,"Mar 25, 2020",86
Argentina,ARG,"Mar 26, 2020",115
Argentina,ARG,"Mar 27, 2020",87
Argentina,ARG,"Mar 28, 2020",101
Argentina,ARG,"Mar 29, 2020",55
Argentina,ARG,"Mar 30, 2020",75
Argentina,ARG,"Mar 31, 2020",146
Argentina,ARG,"Apr 1, 2020",0
Argentina,ARG,"Apr 2, 2020",167
Argentina,ARG,"Apr 3, 2020",0
Argentina,ARG,"Apr 4, 2020",132
Argentina,ARG,"Apr 5, 2020",186
Argentina,ARG,"Apr 6, 2020",103
Argentina,ARG,"Apr 7, 2020",74
Argentina,ARG,"Apr 8, 2020",87
Argentina,ARG,"Apr 9, 2020",80
Argentina,ARG,"Apr 10, 2020",99
Argentina,ARG,"Apr 11, 2020",81
Argentina,ARG,"Apr 12, 2020",162
Argentina,ARG,"Apr 13, 2020",66
Argentina,ARG,"Apr 14, 2020",69
Argentina,ARG,"Apr 15, 2020",160
Argentina,ARG,"Apr 16, 2020",0
Argentina,ARG,"Apr 17, 2020",128
Argentina,ARG,"Apr 18, 2020",98
Argentina,ARG,"Apr 19, 2020",170
Argentina,ARG,"Apr 20, 2020",102
Argentina,ARG,"Apr 21, 2020",90
Argentina,ARG,"Apr 22, 2020",112
Argentina,ARG,"Apr 23, 2020",144
Argentina,ARG,"Apr 24, 2020",147
Argentina,ARG,"Apr 25, 2020",0
Argentina,ARG,"Apr 26, 2020",344
Argentina,ARG,"Apr 27, 2020",0
Argentina,ARG,"Apr 28, 2020",223
Argentina,ARG,"Apr 29, 2020",124
Argentina,ARG,"Apr 30, 2020",158
Argentina,ARG,"May 1, 2020",143
Argentina,ARG,"May 2, 2020",104
Argentina,ARG,"May 3, 2020",149
Argentina,ARG,"May 4, 2020",102
Argentina,ARG,"May 5, 2020",104
Argentina,ARG,"May 6, 2020",133
Argentina,ARG,"May 7, 2020",188
Argentina,ARG,"May 8, 2020",163
Argentina,ARG,"May 9, 2020",240
Argentina,ARG,"May 10, 2020",165
Argentina,ARG,"May 11, 2020",13
Argentina,ARG,"May 12, 2020",245
Argentina,ARG,"May 13, 2020",529
Argentina,ARG,"May 14, 2020",316
Argentina,ARG,"May 15, 2020",255
Argentina,ARG,"May 16, 2020",345
Argentina,ARG,"May 17, 2020",326
Argentina,ARG,"May 18, 2020",0
Argentina,ARG,"May 19, 2020",566
Argentina,ARG,"May 20, 2020",438
Argentina,ARG,"May 21, 2020",474
Argentina,ARG,"May 22, 2020",648
Argentina,ARG,"May 23, 2020",718
Argentina,ARG,"May 24, 2020",704
Argentina,ARG,"May 25, 2020",723
Argentina,ARG,"May 26, 2020",552
Argentina,ARG,"May 27, 2020",600
Argentina,ARG,"May 28, 2020",705
Argentina,ARG,"May 29, 2020",769
Argentina,ARG,"May 30, 2020",717
Argentina,ARG,"May 31, 2020",795
Argentina,ARG,"Jun 1, 2020",637
Argentina,ARG,"Jun 2, 2020",564
Argentina,ARG,"Jun 3, 2020",904
Argentina,ARG,"Jun 4, 2020",949
Argentina,ARG,"Jun 5, 2020",0
Argentina,ARG,"Jun 6, 2020",1769
Argentina,ARG,"Jun 7, 2020",983
Argentina,ARG,"Jun 8, 2020",774
Argentina,ARG,"Jun 9, 2020",826
Argentina,ARG,"Jun 10, 2020",1141
Argentina,ARG,"Jun 11, 2020",1239
Argentina,ARG,"Jun 12, 2020",1373
Argentina,ARG,"Jun 13, 2020",1391
Argentina,ARG,"Jun 14, 2020",1531
Argentina,ARG,"Jun 15, 2020",1282
Armenia,ARM,"Dec 31, 2019",0
Armenia,ARM,"Jan 1, 2020",0
Armenia,ARM,"Jan 2, 2020",0
Armenia,ARM,"Jan 3, 2020",0
Armenia,ARM,"Jan 4, 2020",0
Armenia,ARM,"Jan 5, 2020",0
Armenia,ARM,"Jan 6, 2020",0
Armenia,ARM,"Jan 7, 2020",0
Armenia,ARM,"Jan 8, 2020",0
Armenia,ARM,"Jan 9, 2020",0
Armenia,ARM,"Jan 10, 2020",0
Armenia,ARM,"Jan 11, 2020",0
Armenia,ARM,"Jan 12, 2020",0
Armenia,ARM,"Jan 13, 2020",0
Armenia,ARM,"Jan 14, 2020",0
Armenia,ARM,"Jan 15, 2020",0
Armenia,ARM,"Jan 16, 2020",0
Armenia,ARM,"Jan 17, 2020",0
Armenia,ARM,"Jan 18, 2020",0
Armenia,ARM,"Jan 19, 2020",0
Armenia,ARM,"Jan 20, 2020",0
Armenia,ARM,"Jan 21, 2020",0
Armenia,ARM,"Jan 22, 2020",0
Armenia,ARM,"Jan 23, 2020",0
Armenia,ARM,"Jan 24, 2020",0
Armenia,ARM,"Jan 25, 2020",0
Armenia,ARM,"Jan 26, 2020",0
Armenia,ARM,"Jan 27, 2020",0
Armenia,ARM,"Jan 28, 2020",0
Armenia,ARM,"Jan 29, 2020",0
Armenia,ARM,"Jan 30, 2020",0
Armenia,ARM,"Jan 31, 2020",0
Armenia,ARM,"Feb 1, 2020",0
Armenia,ARM,"Feb 2, 2020",0
Armenia,ARM,"Feb 3, 2020",0
Armenia,ARM,"Feb 4, 2020",0
Armenia,ARM,"Feb 5, 2020",0
Armenia,ARM,"Feb 6, 2020",0
Armenia,ARM,"Feb 7, 2020",0
Armenia,ARM,"Feb 8, 2020",0
Armenia,ARM,"Feb 9, 2020",0
Armenia,ARM,"Feb 10, 2020",0
Armenia,ARM,"Feb 11, 2020",0
Armenia,ARM,"Feb 12, 2020",0
Armenia,ARM,"Feb 13, 2020",0
Armenia,ARM,"Feb 14, 2020",0
Armenia,ARM,"Feb 15, 2020",0
Armenia,ARM,"Feb 16, 2020",0
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",1
Armenia,ARM,"Mar 2, 2020",0
Armenia,ARM,"Mar 12, 2020",3
Armenia,ARM,"Mar 13, 2020",2
Armenia,ARM,"Mar 14, 2020",7
Armenia,ARM,"Mar 15, 2020",7
Armenia,ARM,"Mar 16, 2020",10
Armenia,ARM,"Mar 17, 2020",22
Armenia,ARM,"Mar 18, 2020",26
Armenia,ARM,"Mar 19, 2020",37
Armenia,ARM,"Mar 20, 2020",7
Armenia,ARM,"Mar 21, 2020",14
Armenia,ARM,"Mar 22, 2020",24
Armenia,ARM,"Mar 23, 2020",30
Armenia,ARM,"Mar 24, 2020",4
Armenia,ARM,"Mar 25, 2020",71
Armenia,ARM,"Mar 26, 2020",25
Armenia,ARM,"Mar 27, 2020",39
Armenia,ARM,"Mar 28, 2020",43
Armenia,ARM,"Mar 29, 2020",52
Armenia,ARM,"Mar 30, 2020",0
Armenia,ARM,"Mar 31, 2020",58
Armenia,ARM,"Apr 1, 2020",50
Armenia,ARM,"Apr 2, 2020",39
Armenia,ARM,"Apr 3, 2020",92
Armenia,ARM,"Apr 4, 2020",73
Armenia,ARM,"Apr 5, 2020",34
Armenia,ARM,"Apr 6, 2020",52
Armenia,ARM,"Apr 7, 2020",11
Armenia,ARM,"Apr 8, 2020",20
Armenia,ARM,"Apr 9, 2020",28
Armenia,ARM,"Apr 10, 2020",40
Armenia,ARM,"Apr 11, 2020",16
Armenia,ARM,"Apr 12, 2020",30
Armenia,ARM,"Apr 13, 2020",46
Armenia,ARM,"Apr 14, 2020",26
Armenia,ARM,"Apr 15, 2020",72
Armenia,ARM,"Apr 16, 2020",48
Armenia,ARM,"Apr 17, 2020",42
Armenia,ARM,"Apr 18, 2020",47
Armenia,ARM,"Apr 19, 2020",43
Armenia,ARM,"Apr 20, 2020",48
Armenia,ARM,"Apr 21, 2020",62
Armenia,ARM,"Apr 22, 2020",72
Armenia,ARM,"Apr 23, 2020",50
Armenia,ARM,"Apr 24, 2020",73
Armenia,ARM,"Apr 25, 2020",81
Armenia,ARM,"Apr 26, 2020",69
Armenia,ARM,"Apr 27, 2020",62
Armenia,ARM,"Apr 28, 2020",59
Armenia,ARM,"Apr 29, 2020",65
Armenia,ARM,"Apr 30, 2020",0
Armenia,ARM,"May 1, 2020",134
Armenia,ARM,"May 2, 2020",82
Armenia,ARM,"May 3, 2020",125
Armenia,ARM,"May 4, 2020",113
Armenia,ARM,"May 5, 2020",121
Armenia,ARM,"May 6, 2020",112
Armenia,ARM,"May 7, 2020",163
Armenia,ARM,"May 8, 2020",102
Armenia,ARM,"May 9, 2020",145
Armenia,ARM,"May 10, 2020",146
Armenia,ARM,"May 11, 2020",138
Armenia,ARM,"May 12, 2020",79
Armenia,ARM,"May 13, 2020",146
Armenia,ARM,"May 14, 2020",180
Armenia,ARM,"May 15, 2020",142
Armenia,ARM,"May 16, 2020",184
Armenia,ARM,"May 17, 2020",239
Armenia,ARM,"May 18, 2020",189
Armenia,ARM,"May 19, 2020",351
Armenia,ARM,"May 20, 2020",218
Armenia,ARM,"May 21, 2020",230
Armenia,ARM,"May 22, 2020",335
Armenia,ARM,"May 23, 2020",322
Armenia,ARM,"May 24, 2020",374
Armenia,ARM,"May 25, 2020",359
Armenia,ARM,"May 26, 2020",452
Armenia,ARM,"May 27, 2020",289
Armenia,ARM,"May 28, 2020",372
Armenia,ARM,"May 29, 2020",442
Armenia,ARM,"May 30, 2020",460
Armenia,ARM,"May 31, 2020",251
Armenia,ARM,"Jun 1, 2020",355
Armenia,ARM,"Jun 2, 2020",210
Armenia,ARM,"Jun 3, 2020",517
Armenia,ARM,"Jun 4, 2020",515
Armenia,ARM,"Jun 5, 2020",697
Armenia,ARM,"Jun 6, 2020",596
Armenia,ARM,"Jun 7, 2020",547
Armenia,ARM,"Jun 8, 2020",766
Armenia,ARM,"Jun 9, 2020",195
Armenia,ARM,"Jun 10, 2020",350
Armenia,ARM,"Jun 11, 2020",428
Armenia,ARM,"Jun 12, 2020",566
Armenia,ARM,"Jun 13, 2020",612
Armenia,ARM,"Jun 14, 2020",723
Armenia,ARM,"Jun 15, 2020",663
Aruba,ABW,"Mar 13, 2020",2
Aruba,ABW,"Mar 20, 2020",2
Aruba,ABW,"Mar 24, 2020",8
Aruba,ABW,"Mar 25, 2020",5
Aruba,ABW,"Mar 26, 2020",2
Aruba,ABW,"Mar 27, 2020",9
Aruba,ABW,"Mar 28, 2020",0
Aruba,ABW,"Mar 29, 2020",0
Aruba,ABW,"Mar 30, 2020",22
Aruba,ABW,"Apr 1, 2020",5
Aruba,ABW,"Apr 2, 2020",0
Aruba,ABW,"Apr 3, 2020",5
Aruba,ABW,"Apr 4, 2020",2
Aruba,ABW,"Apr 5, 2020",2
Aruba,ABW,"Apr 6, 2020",0
Aruba,ABW,"Apr 7, 2020",7
Aruba,ABW,"Apr 8, 2020",3
Aruba,ABW,"Apr 9, 2020",3
Aruba,ABW,"Apr 10, 2020",5
Aruba,ABW,"Apr 11, 2020",4
Aruba,ABW,"Apr 12, 2020",6
Aruba,ABW,"Apr 13, 2020",0
Aruba,ABW,"Apr 14, 2020",0
Aruba,ABW,"Apr 15, 2020",0
Aruba,ABW,"Apr 16, 2020",1
Aruba,ABW,"Apr 17, 2020",2
Aruba,ABW,"Apr 18, 2020",1
Aruba,ABW,"Apr 19, 2020",0
Aruba,ABW,"Apr 20, 2020",1
Aruba,ABW,"Apr 21, 2020",0
Aruba,ABW,"Apr 22, 2020",0
Aruba,ABW,"Apr 23, 2020",3
Aruba,ABW,"Apr 24, 2020",0
Aruba,ABW,"Apr 25, 2020",0
Aruba,ABW,"Apr 26, 2020",0
Aruba,ABW,"Apr 27, 2020",0
Aruba,ABW,"Apr 28, 2020",0
Aruba,ABW,"Apr 29, 2020",0
Aruba,ABW,"Apr 30, 2020",0
Aruba,ABW,"May 1, 2020",0
Aruba,ABW,"May 2, 2020",0
Aruba,ABW,"May 3, 2020",0
Aruba,ABW,"May 4, 2020",0
Aruba,ABW,"May 5, 2020",0
Aruba,ABW,"May 6, 2020",0
Aruba,ABW,"May 7, 2020",1
Aruba,ABW,"May 8, 2020",0
Aruba,ABW,"May 9, 2020",0
Aruba,ABW,"May 10, 2020",0
Aruba,ABW,"May 11, 2020",0
Aruba,ABW,"May 12, 2020",0
Aruba,ABW,"May 13, 2020",0
Aruba,ABW,"May 14, 2020",0
Aruba,ABW,"May 15, 2020",0
Aruba,ABW,"May 16, 2020",0
Aruba,ABW,"May 17, 2020",0
Aruba,ABW,"May 18, 2020",0
Aruba,ABW,"May 19, 2020",0
Aruba,ABW,"May 20, 2020",0
Aruba,ABW,"May 21, 2020",0
Aruba,ABW,"May 22, 2020",0
Aruba,ABW,"May 23, 2020",0
Aruba,ABW,"May 24, 2020",0
Aruba,ABW,"May 25, 2020",0
Aruba,ABW,"May 26, 2020",0
Aruba,ABW,"May 27, 2020",0
Aruba,ABW,"May 28, 2020",0
Aruba,ABW,"May 29, 2020",0
Aruba,ABW,"May 30, 2020",0
Aruba,ABW,"May 31, 2020",0
Aruba,ABW,"Jun 1, 2020",0
Aruba,ABW,"Jun 2, 2020",0
Aruba,ABW,"Jun 3, 2020",0
Aruba,ABW,"Jun 4, 2020",0
Aruba,ABW,"Jun 5, 2020",0
Aruba,ABW,"Jun 6, 2020",0
Aruba,ABW,"Jun 7, 2020",0
Aruba,ABW,"Jun 8, 2020",0
Aruba,ABW,"Jun 9, 2020",0
Aruba,ABW,"Jun 10, 2020",0
Aruba,ABW,"Jun 11, 2020",0
Aruba,ABW,"Jun 12, 2020",0
Aruba,ABW,"Jun 13, 2020",0
Aruba,ABW,"Jun 14, 2020",0
Aruba,ABW,"Jun 15, 2020",0
Asia,,"Dec 31, 2019",27
Asia,,"Jan 1, 2020",0
Asia,,"Jan 2, 2020",0
Asia,,"Jan 3, 2020",17
Asia,,"Jan 4, 2020",0
Asia,,"Jan 5, 2020",15
Asia,,"Jan 6, 2020",0
Asia,,"Jan 7, 2020",0
Asia,,"Jan 8, 2020",0
Asia,,"Jan 9, 2020",0
Asia,,"Jan 10, 2020",0
Asia,,"Jan 11, 2020",0
Asia,,"Jan 12, 2020",0
Asia,,"Jan 13, 2020",1
Asia,,"Jan 14, 2020",0
Asia,,"Jan 15, 2020",1
Asia,,"Jan 16, 2020",0
Asia,,"Jan 17, 2020",5
Asia,,"Jan 18, 2020",17
